,Unnamed: 0,id,id,,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1,sex_F,sex_M,sex_U,median_house_income,state,zip_bins_2,zip_bins_3,zip_bins_4,zip_bins_5,zip_bins_6,zip_bins_7,zip_bins_8,zip_bins_9,zip_bins_10,zip_bins_11,zip_bins_12,zip_bins_13,zip_bins_14,p_final
8093,8093,8094,7636,,U,0,40324,13,3,226,2,2,0,0,0,0,0,0,1,62548,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.064251854
8094,8094,8095,7655,,M,0,40351,13,2,59,3,33,1,0,0,0,0,1,0,36019,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.087656171
8097,8097,8098,7678,,M,0,40356,13,2,171.5,3,32,0,0,1,0,0,1,0,49537,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.109236627
8098,8098,8099,7681,,M,0,40383,13,4,363,16,20,1,0,0,0,0,1,0,58845,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.092099946
8099,8099,8100,7697,,M,0,40383,13,1,49.5,12,29,0,0,1,0,0,1,0,58845,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.053426633
8100,8100,8101,7699,,M,0,40391,13,3,272,17,16,0,0,1,0,0,1,0,45765,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074389512
8102,8102,8103,7716,,M,0,40422,13,3,170.5,16,35,0,0,1,0,0,1,0,42995,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071214311
8103,8103,8104,7721,,M,0,40422,13,2,59,7,26,1,0,0,0,0,1,0,42995,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.072393142
8108,8108,8109,7722,,M,0,40503,13,3,39,10,28,0,0,1,0,0,1,0,52303,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.080780447
8122,8122,8123,7725,,M,0,40515,13,2,109,15,36,0,0,1,0,0,1,0,68195,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.059216585
8123,8123,8124,7733,,M,0,40515,13,1,69.5,11,21,0,0,1,0,0,1,0,68195,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.056803531
8125,8125,8126,7736,,U,1,40517,13,3,105,6,20,1,0,0,0,0,0,1,39482,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08272691
8126,8126,8127,7742,,M,1,40575,13,4,220.5,13,26,0,0,1,0,0,1,0,61000,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08835162
8130,8130,8131,7750,,M,0,40741,13,5,242.5,22,22,1,0,0,0,0,1,0,35812,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.072236227
8131,8131,8132,7771,,M,0,40741,13,3,248.5,12,29,1,0,0,0,0,1,0,35812,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.083615359
8134,8134,8135,7776,,M,0,41011,13,4,116.5,4,8,0,0,0,0,0,1,0,39397,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.060709176
8136,8136,8137,7777,,F,0,41015,13,2,161.5,7,22,0,0,1,0,1,0,0,50105,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.080465524
8137,8137,8138,7794,,F,0,41015,13,1,12.5,5,25,1,0,0,0,1,0,0,50105,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057438741
8138,8138,8139,7798,,M,0,41017,13,1,71.5,6,26,1,0,0,0,0,1,0,67235,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06528969
8143,8143,8144,7813,,M,0,41040,13,3,117.5,5,31,1,0,0,0,0,1,0,40352,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.100059152
8147,8147,8148,7825,,M,0,41059,13,5,105.5,2,5,0,0,0,0,0,1,0,65469,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07769334
8153,8153,8154,7842,,U,0,41105,13,3,104.5,19,32,0,0,1,0,0,0,1,61000,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058187426
8155,8155,8156,7844,,U,1,41222,13,2,39,4,23,1,0,0,0,0,0,1,31733,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071761307
8156,8156,8157,7845,,M,1,41501,13,3,163.5,1,7,0,0,0,0,0,1,0,35061,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.054256912
8158,8158,8159,7853,,M,0,41764,13,3,46,1,8,0,0,0,0,0,1,0,28125,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.054546624
8164,8164,8165,7856,,M,0,42066,13,1,39.5,14,29,0,0,1,0,0,1,0,37281,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.047926956
8170,8170,8171,7858,,M,0,42140,13,3,135.5,3,18,0,1,1,0,0,1,0,27235,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.138341755
8175,8175,8176,7862,,F,1,42241,13,2,104,1,19,0,0,1,0,1,0,0,61000,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.086964102
8178,8178,8179,7868,,M,0,42320,13,3,93.5,2,24,1,0,0,0,0,1,0,40369,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.110685443
8183,8183,8184,7881,,M,1,42431,13,1,34.5,10,30,0,0,1,0,0,1,0,39377,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.050307341
8188,8188,8189,7883,,M,0,42722,13,5,197.5,13,34,1,0,0,0,0,1,0,41302,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105213172
8191,8191,8192,7888,,M,0,43004,7,3,118.5,10,26,1,0,0,0,0,1,0,71060,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083302785
8202,8202,8203,7898,,M,0,43023,7,2,64,12,27,1,0,0,0,0,1,0,93932,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060790915
8203,8203,8204,7900,,M,0,43023,7,2,81.5,21,30,0,1,1,0,0,1,0,93932,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052190064
8204,8204,8205,7910,,M,0,43026,7,4,60,9,3,0,0,0,0,0,1,0,76813,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047058132
8205,8205,8206,7918,,M,0,43026,7,1,13,5,28,1,0,0,0,0,1,0,76813,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.067390116
8208,8208,8209,7922,,M,0,43040,7,4,127.5,13,18,0,0,1,0,0,1,0,61164,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.094496003
8211,8211,8212,7923,,M,0,43054,7,2,78,1,23,0,0,1,0,0,1,0,103491,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.112584466
8213,8213,8214,7927,,M,0,43055,7,1,44.5,12,25,0,0,1,0,0,1,0,41981,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05531635
8214,8214,8215,7930,,U,1,43062,7,4,83.5,6,6,0,0,0,0,0,0,1,69257,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049355248
8216,8216,8217,7934,,M,0,43065,7,2,124.5,2,15,0,0,0,0,0,1,0,110031,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051174941
8219,8219,8220,7939,,F,0,43068,7,1,54.5,12,23,0,0,1,0,1,0,0,54176,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.050202868
8228,8228,8229,7951,,M,0,43081,7,5,104.5,18,28,1,0,0,0,0,1,0,68306,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.079036004
8232,8232,8233,7952,,M,0,43085,7,2,36.5,1,8,0,0,0,0,0,1,0,77156,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.048017003
8233,8233,8234,7962,,M,0,43085,7,2,107,2,3,0,0,0,0,0,1,0,77156,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049284925
8235,8235,8236,7986,,M,0,43086,7,4,75.5,5,15,0,0,0,0,0,1,0,61000,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.058596423
8240,8240,8241,7991,,F,0,43125,7,2,68,14,26,1,0,0,0,1,0,0,54850,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049644272
8242,8242,8243,7996,,M,0,43130,7,1,84.5,2,17,1,0,0,0,0,1,0,43234,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08238538
8243,8243,8244,8005,,M,0,43130,7,2,194,2,20,0,1,1,0,0,1,0,43234,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.137729355
8244,8244,8245,8008,,M,0,43147,7,1,22.5,12,32,0,0,1,0,0,1,0,86510,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.054688269
8246,8246,8247,8012,,M,0,43147,7,1,103,5,19,0,0,1,0,0,1,0,86510,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.081617301
8248,8248,8249,8024,,M,1,43201,7,2,171.5,19,24,0,0,1,0,0,1,0,21086,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047117737
8251,8251,8252,8032,,U,0,43202,7,2,136.5,12,30,0,0,1,0,0,0,1,40904,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.073782604
8255,8255,8256,8081,,M,0,43207,7,3,166,2,19,0,0,0,0,0,1,0,39348,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.063237128
8257,8257,8258,8095,,M,0,43209,7,5,245.5,5,33,0,0,1,0,0,1,0,54653,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.178959637
8259,8259,8260,8098,,M,0,43212,7,4,260,5,10,0,0,0,0,0,1,0,51585,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.071412719
8262,8262,8263,8099,,M,0,43214,7,2,119,1,2,0,0,0,0,0,1,0,60547,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05222385
8272,8272,8273,8103,,M,0,43220,7,2,175,4,24,1,0,0,0,0,1,0,58199,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.098509125
8276,8276,8277,8104,,M,0,43221,7,3,302,6,25,1,0,0,0,0,1,0,81343,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121250334
8278,8278,8279,8109,,U,0,43224,7,3,87,1,6,0,0,0,0,0,0,1,33598,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060528943
8280,8280,8281,8126,,M,0,43228,7,2,194,24,24,0,1,1,0,0,1,0,39894,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05070435
8281,8281,8282,8127,,M,0,43228,7,2,64,12,29,0,0,1,0,0,1,0,39894,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.067151077
8287,8287,8288,8131,,U,0,43230,7,4,144.5,6,29,1,0,0,0,0,0,1,65785,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.122197894
8296,8296,8297,8132,,M,0,43285,3,2,104,25,2,0,0,0,0,0,1,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.093221528
8298,8298,8299,8137,,M,0,43311,7,4,323.5,7,17,1,0,0,0,0,1,0,46706,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.136978942
8300,8300,8301,8144,,M,0,43334,7,1,4.5,9,18,0,0,1,0,0,1,0,52593,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060500561
8308,8308,8309,8148,,U,1,43456,7,4,189.5,5,19,1,0,0,0,0,0,1,47344,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.116330796
8316,8316,8317,8156,,F,0,43545,7,1,110,4,31,0,0,1,0,1,0,0,50507,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.078363277
8317,8317,8318,8171,,F,0,43545,7,3,97.5,4,8,0,0,0,0,1,0,0,50507,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047317698
8320,8320,8321,8176,,M,0,43560,7,1,14.5,7,15,1,0,0,0,0,1,0,75869,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060538407
8321,8321,8322,8179,,M,0,43560,7,3,83.5,19,18,1,0,0,0,0,1,0,75869,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052191964
8322,8322,8323,8184,,M,0,43560,7,2,53.5,2,16,0,0,1,0,0,1,0,75869,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.103801719
8323,8323,8324,8189,,M,0,43560,7,1,69.5,9,16,1,0,0,0,0,1,0,75869,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.058660289
8329,8329,8330,8192,,M,0,43609,7,4,162,1,30,1,0,0,0,0,1,0,25139,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15205948
8330,8330,8331,8203,,M,0,43612,7,4,29.5,15,32,1,0,0,0,0,1,0,39165,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.070990743
8331,8331,8332,8206,,M,0,43612,7,1,17,7,35,1,0,0,0,0,1,0,39165,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.061891117
8335,8335,8336,8209,,U,1,43615,7,5,226.5,14,25,0,0,1,0,0,0,1,38409,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.105409988
8341,8341,8342,8212,,F,1,43624,3,1,53.5,29,10,0,0,0,0,1,0,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049206473
8347,8347,8348,8214,,M,0,43909,7,1,4.5,13,32,0,0,1,0,0,1,0,61000,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.050967852
8349,8349,8350,8229,,U,1,43950,7,2,48.5,13,18,1,0,0,0,0,0,1,51570,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04960045
8354,8354,8355,8236,,M,0,44017,7,4,285,17,27,0,1,1,0,0,1,0,56199,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.108239345
8357,8357,8358,8243,,M,0,44022,7,3,143.5,5,4,0,0,0,0,0,1,0,87135,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052887208
8358,8358,8359,8244,,U,0,44022,7,3,139,3,14,0,0,0,0,0,0,1,87135,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059290606
8362,8362,8363,8245,,M,0,44026,7,3,109,7,9,0,1,0,0,0,1,0,77316,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053784049
8365,8365,8366,8247,,F,1,44032,7,4,74.5,19,20,1,0,0,0,1,0,0,44032,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047862513
8366,8366,8367,8249,,M,0,44035,7,1,7,3,28,0,0,1,0,0,1,0,43449,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.081036757
8368,8368,8369,8252,,M,0,44040,7,3,148.5,23,20,0,0,1,0,0,1,0,121136,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051954639
8371,8371,8372,8256,,M,0,44052,7,1,9.5,5,18,0,0,1,0,0,1,0,29448,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.073134525
8372,8372,8373,8258,,F,0,44055,7,1,24.5,9,25,1,0,0,0,1,0,0,30792,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.050389632
8379,8379,8380,8260,,M,0,44060,7,3,103.5,8,31,1,0,0,0,0,1,0,64446,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.090245642
8392,8392,8393,8273,,M,0,44094,7,2,409,4,21,0,0,1,0,0,1,0,56278,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.138230326
8394,8394,8395,8277,,M,1,44094,7,3,138,14,31,1,0,0,0,0,1,0,56278,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.062077661
8395,8395,8396,8279,,M,1,44094,7,1,26.5,5,28,0,0,1,0,0,1,0,56278,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.066094986
8396,8396,8397,8282,,F,0,44102,7,4,246,11,25,0,1,1,0,1,0,0,24609,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121899247
8399,8399,8400,8288,,U,0,44106,7,3,142.5,15,17,0,1,1,0,0,0,1,22602,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.086351921
8404,8404,8405,8299,,F,0,44109,7,3,263,1,16,0,0,0,0,1,0,0,30139,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06608043
8417,8417,8418,8301,,M,0,44118,7,2,69,10,30,1,0,0,0,0,1,0,54635,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.067070155
8421,8421,8422,8309,,F,0,44120,7,5,116,2,24,0,1,1,0,1,0,0,29643,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.182305481
8424,8424,8425,8317,,F,1,44122,7,2,53.5,13,25,0,0,1,0,1,0,0,74054,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049619026
8429,8429,8430,8321,,U,1,44122,7,5,297,4,10,0,0,0,0,0,0,1,74054,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.081610485
8430,8430,8431,8323,,M,0,44123,7,1,44.5,10,21,1,0,0,0,0,1,0,40819,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.054519927
8432,8432,8433,8324,,M,0,44124,7,5,288,4,5,0,0,0,0,0,1,0,55969,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.090374383
8437,8437,8438,8330,,U,1,44126,7,1,7,8,17,0,0,1,0,0,0,1,52988,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.056169334
8443,8443,8444,8331,,M,0,44131,7,4,203,5,28,0,0,1,0,0,1,0,66845,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.147138164
8446,8446,8447,8332,,M,0,44134,7,5,142.5,12,2,0,0,0,0,0,1,0,49141,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052838602
8449,8449,8450,8336,,F,0,44136,7,4,480,8,9,0,0,0,0,1,0,0,71537,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07133849
8450,8450,8451,8348,,M,0,44136,7,4,143,8,35,1,0,0,0,0,1,0,71537,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.111120988
8451,8451,8452,8355,,M,0,44136,7,1,19.5,13,31,0,0,1,0,0,1,0,71537,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051835659
8452,8452,8453,8359,,M,0,44137,7,3,73,14,27,0,0,1,0,0,1,0,36689,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.072770892
8453,8453,8454,8366,,M,0,44137,7,4,216.5,1,9,0,0,0,0,0,1,0,36689,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.081675153
8454,8454,8455,8367,,U,0,44139,7,4,235.5,19,33,1,0,0,0,0,0,1,96750,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.075495806
8457,8457,8458,8372,,F,1,44139,7,1,69.5,1,25,0,0,1,0,1,0,0,96750,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.075200695
8460,8460,8461,8380,,M,0,44142,7,3,108,14,20,0,1,1,0,0,1,0,49010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08651043
8466,8466,8467,8393,,M,0,44145,7,3,81.5,13,26,0,1,1,0,0,1,0,76358,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.088853509
8467,8467,8468,8395,,M,0,44145,7,4,228,5,1,0,0,0,0,0,1,0,76358,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.068406674
8473,8473,8474,8396,,M,0,44203,7,3,46,4,12,0,0,0,0,0,1,0,44205,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049924084
8477,8477,8478,8397,,U,1,44221,7,2,20.5,6,19,1,0,0,0,0,0,1,45773,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.066886318
8478,8478,8479,8400,,M,0,44224,7,3,193.5,3,10,0,0,0,0,0,1,0,63111,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06172721
8479,8479,8480,8405,,M,0,44224,7,1,99.5,1,27,0,0,1,0,0,1,0,63111,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.098187598
8484,8484,8485,8418,,M,0,44236,7,1,139.5,9,21,1,0,0,0,0,1,0,112794,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.064050646
8486,8486,8487,8422,,M,0,44240,7,1,14.5,11,27,1,0,0,0,0,1,0,41997,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.050637654
8497,8497,8498,8425,,M,0,44278,7,4,168,9,4,0,0,0,0,0,1,0,55360,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053082876
8500,8500,8501,8430,,M,0,44303,7,1,54.5,3,24,1,0,0,0,0,1,0,48065,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.076798832
8504,8504,8505,8433,,M,0,44312,7,5,59.5,7,1,0,0,0,0,0,1,0,46260,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060866806
8505,8505,8506,8438,,M,0,44312,7,5,88.5,12,14,0,0,0,0,0,1,0,46260,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05041831
8509,8509,8510,8444,,U,1,44319,7,2,99,15,24,0,0,1,0,0,0,1,54834,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053408898
8512,8512,8513,8450,,M,1,44333,7,4,207.5,13,36,1,0,0,0,0,1,0,77530,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083518999
8514,8514,8515,8451,,M,0,44406,7,5,127.5,1,36,0,0,1,0,0,1,0,67320,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.188751882
8515,8515,8516,8452,,M,0,44406,7,1,55.5,10,25,1,0,0,0,0,1,0,67320,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055622143
8518,8518,8519,8453,,F,0,44425,7,5,292.5,14,9,0,0,0,0,1,0,0,43161,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051490753
8523,8523,8524,8454,,M,0,44471,7,5,186.5,11,1,0,0,0,0,0,1,0,37282,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05804785
8527,8527,8528,8455,,M,0,44505,7,1,49.5,12,16,1,0,0,0,0,1,0,29777,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049512907
8528,8528,8529,8458,,M,0,44512,7,1,34.5,9,22,0,0,1,0,0,1,0,46577,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.062806255
8529,8529,8530,8461,,M,0,44512,7,3,111,4,5,0,0,0,0,0,1,0,46577,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053283271
8531,8531,8532,8463,,B,0,44514,7,2,129,1,21,0,0,1,0,0,0,0,56379,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.082294502
8532,8532,8533,8467,,M,1,44601,7,4,325.5,1,4,0,0,0,0,0,1,0,36595,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08007435
8534,8534,8535,8468,,M,0,44618,7,4,149,2,4,0,0,0,0,0,1,0,53963,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.072154521
8535,8535,8536,8478,,M,0,44618,7,4,210.5,4,14,0,0,0,0,0,1,0,53963,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.071184337
8546,8546,8547,8479,,F,0,44691,7,4,242.5,3,1,0,0,0,0,1,0,0,45997,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06843125
8554,8554,8555,8480,,U,0,44720,7,1,8.5,10,17,0,0,1,0,0,0,1,58949,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.058717866
8559,8559,8560,8485,,M,0,44811,7,1,49.5,3,27,0,0,1,0,0,1,0,49561,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.084830891
8566,8566,8567,8501,,U,1,44875,7,3,138.5,1,7,0,0,0,0,0,0,1,44636,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.056086543
8569,8569,8570,8505,,M,1,44890,7,5,428.5,1,22,1,0,0,0,0,1,0,49393,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.201736218
8572,8572,8573,8506,,M,0,44907,7,1,39.5,15,24,0,0,1,0,0,1,0,36924,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047626748
8575,8575,8576,8510,,U,1,45011,7,5,277,12,15,0,0,0,0,0,0,1,60757,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055214016
8577,8577,8578,8513,,M,0,45013,7,3,58,16,29,1,0,0,0,0,1,0,51452,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059041618
8578,8578,8579,8515,,M,0,45014,7,5,181.5,25,31,0,0,1,0,0,1,0,56054,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.069030633
8581,8581,8582,8516,,M,0,45014,7,2,34,8,27,1,0,0,0,0,1,0,56054,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.070588873
8588,8588,8589,8519,,F,0,45042,7,3,74.5,1,10,0,0,0,0,1,0,0,48481,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053280865
8590,8590,8591,8524,,M,0,45044,7,4,91,7,5,0,0,0,0,0,1,0,46006,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053526825
8596,8596,8597,8529,,M,0,45069,7,4,174,6,24,0,0,1,0,0,1,0,84010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.136511037
8598,8598,8599,8531,,M,0,45069,7,1,59.5,15,32,0,0,1,0,0,1,0,84010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049440808
8599,8599,8600,8532,,M,0,45069,7,5,99,6,8,0,0,0,0,0,1,0,84010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.067470917
8600,8600,8601,8533,,M,0,45069,7,2,51.5,4,16,0,0,1,0,0,1,0,84010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.094739921
8601,8601,8602,8535,,M,0,45069,7,2,49,13,29,0,0,1,0,0,1,0,84010,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.063336951
8603,8603,8604,8536,,F,0,45103,7,5,216,13,13,0,0,0,0,1,0,0,56301,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049845849
8607,8607,8608,8547,,F,0,45140,7,1,82,1,20,0,0,1,0,1,0,0,82772,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.086440726
8610,8610,8611,8560,,M,0,45150,7,1,42,11,24,1,0,0,0,0,1,0,59718,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052148161
8612,8612,8613,8567,,U,1,45174,7,5,266,4,1,0,0,0,0,0,0,1,115357,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.078438649
8615,8615,8616,8570,,M,1,45202,7,3,142.5,8,15,1,0,0,0,0,1,0,42546,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.080800982
8616,8616,8617,8576,,M,1,45202,7,2,74,6,18,0,0,1,0,0,1,0,42546,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.077456369
8620,8620,8621,8578,,M,0,45208,7,5,73.5,24,28,1,0,0,0,0,1,0,78316,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.057806596
8621,8621,8622,8579,,M,0,45208,7,3,47.5,6,22,0,1,1,0,0,1,0,78316,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11683036
8622,8622,8623,8582,,M,0,45209,7,2,63.5,12,24,1,0,0,0,0,1,0,52428,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06026431
8623,8623,8624,8589,,M,0,45209,7,1,107.5,4,34,1,0,0,0,0,1,0,52428,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.078652053
8625,8625,8626,8591,,M,0,45211,7,1,12,12,32,0,0,1,0,0,1,0,40379,OH,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053768559
